Time,HeartRate,Beats
5.323,124.512530509199,0
5.324,124.51229692684,0
5.325,124.512066926529,0
5.326,124.511840478178,0
5.327,124.511617550923,0
5.328,124.511398113137,0
5.329,124.511182132419,0
5.33,124.510969575597,0
5.331,124.510760408727,0
5.332,124.510554597095,0
5.333,124.510352105211,0
5.334,124.510152896813,0
5.335,124.509956934862,0
5.336,124.509764181546,0
5.337,124.509574598276,0
5.338,124.509388145687,0
5.339,124.509204783634,0
5.34,124.509024471199,0
5.341,124.50884716668,0
5.342,124.508672827599,0
5.343,124.508501410692,0
5.344,124.508332871917,0
5.345,124.508167166451,0
5.346,124.508004248684,0
5.347,124.507844072224,0
5.348,124.507686589895,0
5.349,124.507531753735,0
5.35,124.507379514992,0
5.351,124.50722982413,0
5.352,124.507082630821,0
5.353,124.506937883948,0
5.354,124.506795531607,0
5.355,124.506655521096,0
5.356,124.506517798926,0
5.357,124.506382310812,0
5.358,124.506249001675,0
5.359,124.506117815638,0
5.36,124.505988696028,0
5.361,124.505861585377,0
5.362,124.505736425414,0
5.363,124.50561315707,0
5.364,124.505491720474,0
5.365,124.505372054955,0
5.366,124.505254099034,0
5.367,124.505137790432,0
5.368,124.505023066061,0
5.369,124.504909862028,0
5.37,124.50479811363,0
5.371,124.504687755356,0
5.372,124.504578720884,0
5.373,124.504470943081,0
5.374,124.504364354001,0
5.375,124.504258884881,0
5.376,124.504154466146,0
5.377,124.504051027609,0
5.378,124.503948499303,0
5.379,124.503846811683,0
5.38,124.503745895631,0
5.381,124.503645682453,0
5.382,124.503546103882,0
5.383,124.503447092076,0
5.384,124.503348579617,0
5.385,124.503250499518,0
5.386,124.503152785213,0
5.387,124.503055370566,0
5.388,124.502958189868,0
5.389,124.502861177835,0
5.39,124.502764269612,0
5.391,124.502667400769,0
5.392,124.502570507307,0
5.393,124.502473525652,0
5.394,124.502376392659,0
5.395,124.50227904561,0
5.396,124.502181422217,0
5.397,124.502083460619,0
5.398,124.501985099384,0
5.399,124.501886277508,0
5.4,124.501786934416,0
5.401,124.501687009961,0
5.402,124.501586444428,0
5.403,124.501485178526,0
5.404,124.501383153398,0
5.405,124.501280310615,0
5.406,124.501176592174,0
5.407,124.501071940505,0
5.408,124.500966298468,0
5.409,124.500859609349,0
5.41,124.500751816867,0
5.411,124.500642865169,0
5.412,124.500532698832,0
5.413,124.500421262864,0
5.414,124.500308502703,0
5.415,124.500194364213,0
5.416,124.500078793695,0
5.417,124.499961737874,0
5.418,124.499843143908,0
5.419,124.499722959384,0
5.42,124.49960113232,0
5.421,124.499477611166,0
5.422,124.499352344799,0
5.423,124.499225282527,0
5.424,124.499096374092,0
5.425,124.498965569661,0
5.426,124.498832819835,0
5.427,124.498698075644,0
5.428,124.498561288548,0
5.429,124.498422410442,0
5.43,124.498281393646,0
5.431,124.498138190911,0
5.432,124.497992755423,0
5.433,124.497845040794,0
5.434,124.497695001068,0
5.435,124.497542590721,0
5.436,124.497387764658,0
5.437,124.497230478216,0
5.438,124.497070687161,0
5.439,124.496908347691,0
5.44,124.496743416435,0
5.441,124.496575850451,0
5.442,124.496405607229,0
5.443,124.496232644689,0
5.444,124.496056921182,0
5.445,124.495878395491,0
5.446,124.495697026828,0
5.447,124.495512774835,0
5.448,124.495325599588,0
5.449,124.495135461592,0
5.45,124.49494232178,0
5.451,124.49474614152,0
5.452,124.494546882609,0
5.453,124.494344507276,0
5.454,124.494138978181,0
5.455,124.493930258411,0
5.456,124.493718311488,0
5.457,124.493503101362,0
5.458,124.493284592416,0
5.459,124.493062749462,0
5.46,124.492837537744,0
5.461,124.492608922939,0
5.462,124.492376871151,0
5.463,124.492141348918,0
5.464,124.49190232321,0
5.465,124.491659761424,0
5.466,124.49141363139,0
5.467,124.491163901369,0
5.468,124.490910540055,0
5.469,124.490653516572,0
5.47,124.490392800473,0
5.471,124.490128361745,0
5.472,124.489860170806,0
5.473,124.489588198504,0
5.474,124.489312416119,0
5.475,124.489032795363,0
5.476,124.488749308378,0
5.477,124.48846192774,0
5.478,124.488170626455,0
5.479,124.487875377961,0
5.48,124.487576156128,0
5.481,124.487272935258,0
5.482,124.486965690082,0
5.483,124.486654395766,0
5.484,124.486339027906,0
5.485,124.486019562534,0
5.486,124.485695976109,0
5.487,124.485368245527,0
5.488,124.485036348113,0
5.489,124.484700261626,0
5.49,124.484359964255,0
5.491,124.484015434624,0
5.492,124.483666651791,0
5.493,124.483313595245,0
5.494,124.482956244907,0
5.495,124.482594581133,0
5.496,124.482228584713,0
5.497,124.481858236866,0
5.498,124.481483519246,0
5.499,124.481104413941,0
5.5,124.480720903476,0
5.501,124.480332970805,0
5.502,124.479940599318,0
5.503,124.479543772839,1
5.504,124.479142475624,0
5.505,124.478736692368,0
5.506,124.478326408198,0
5.507,124.477911608675,0
5.508,124.477492279794,0
5.509,124.477068407989,0
5.51,124.476639980123,0
5.511,124.4762069835,0
5.512,124.475769405857,0
5.513,124.475327235367,0
5.514,124.474880460641,0
5.515,124.474429070722,0
5.516,124.473973055091,0
5.517,124.473512403668,0
5.518,124.473047106806,0
5.519,124.472577155296,0
5.52,124.472102540367,0
5.521,124.471623253685,0
5.522,124.471139287354,0
5.523,124.470650633915,0
5.524,124.470157286347,0
5.525,124.469659238069,0
5.526,124.469156482934,0
5.527,124.468649015238,0
5.528,124.468136829712,0
5.529,124.467619921531,0
5.53,124.46709828631,0
5.531,124.466571920099,0
5.532,124.466040819389,0
5.533,124.465504981114,0
5.534,124.464964402648,0
5.535,124.464419081802,0
5.536,124.463869016833,0
5.537,124.463314206437,0
5.538,124.462754649754,0
5.539,124.462190346363,0
5.54,124.461621296286,0
5.541,124.461047499991,0
5.542,124.460468958384,0
5.543,124.459885672816,0
5.544,124.459297645083,0
5.545,124.458704877424,0
5.546,124.458107372525,0
5.547,124.457505133512,0
5.548,124.456898163958,0
5.549,124.456286467884,0
5.55,124.455670049752,0
5.551,124.455048914471,0
5.552,124.454423067399,0
5.553,124.453792514341,0
5.554,124.453157261548,0
5.555,124.452517315717,0
5.556,124.451872683994,0
5.557,124.451223373974,0
5.558,124.450569393699,0
5.559,124.44991075166,0
5.56,124.4492474568,0
5.561,124.448579518511,0
5.562,124.447906946635,0
5.563,124.447229751463,0
5.564,124.446547943741,0
5.565,124.445861534664,0
5.566,124.445170535879,0
5.567,124.444474959484,0
5.568,124.443774818032,0
5.569,124.44307012453,0
5.57,124.442360892438,0
5.571,124.441647135668,0
5.572,124.440928868588,0
5.573,124.440206106024,0
5.574,124.439478863254,0
5.575,124.438747156011,0
5.576,124.438011000487,0
5.577,124.437270413332,0
5.578,124.436525411653,0
5.579,124.435776013012,0
5.58,124.435022235432,0
5.581,124.434264097395,0
5.582,124.433501617841,0
5.583,124.432734816169,0
5.584,124.431963712241,0
5.585,124.431188326379,0
5.586,124.430408679367,0
5.587,124.429624792448,0
5.588,124.428836687332,0
5.589,124.428044386189,0
5.59,124.427247911653,0
5.591,124.426447286821,0
5.592,124.425642535255,0
5.593,124.424833680983,0
5.594,124.424020748501,0
5.595,124.423203762767,0
5.596,124.422382749208,0
5.597,124.421557733718,0
5.598,124.420728742657,0
5.599,124.419895802853,0
5.6,124.419058941605,0
5.601,124.418218186682,0
5.602,124.417373566321,0
5.603,124.416525109232,0
5.604,124.415672844594,0
5.605,124.41481680206,0
5.606,124.413957011751,0
5.607,124.413093504264,0
5.608,124.412226310668,0
5.609,124.411355462509,0
5.61,124.410480991807,0
5.611,124.409602931052,0
5.612,124.408721313216,0
5.613,124.407836171744,0
5.614,124.406947540558,0
5.615,124.40605545406,0
5.616,124.405159947126,0
5.617,124.404261055115,0
5.618,124.403358813864,0
5.619,124.402453259689,0
5.62,124.401544429387,0
5.621,124.400632360237,0
5.622,124.399717089997,0
5.623,124.39879865691,0
5.624,124.397877099701,0
5.625,124.396952457577,0
5.626,124.396024770234,0
5.627,124.395094077847,0
5.628,124.39416042108,0
5.629,124.39322384108,0
5.63,124.392284379483,0
5.631,124.391342078414,0
5.632,124.390396980482,0
5.633,124.389449128784,0
5.634,124.38849856691,0
5.635,124.387545338937,0
5.636,124.386589489432,0
5.637,124.385631063452,0
5.638,124.384670106548,0
5.639,124.383706664763,0
5.64,124.382740784631,0
5.641,124.381772513178,0
5.642,124.380801897929,0
5.643,124.379828986899,0
5.644,124.378853828598,0
5.645,124.377876472034,0
5.646,124.37689696671,0
5.647,124.375915362628,0
5.648,124.374931710285,0
5.649,124.373946060676,0
5.65,124.372958465296,0
5.651,124.37196897614,0
5.652,124.370977645701,0
5.653,124.369984526973,0
5.654,124.368989673452,0
5.655,124.367993139135,0
5.656,124.366994978522,0
5.657,124.365995246615,0
5.658,124.36499399892,0
5.659,124.363991291447,0
5.66,124.36298718071,0
5.661,124.361981723727,0
5.662,124.360974978026,0
5.663,124.359967001637,0
5.664,124.358957853098,0
5.665,124.357947591456,0
5.666,124.356936276264,0
5.667,124.355923967585,0
5.668,124.35491072599,0
5.669,124.35389661256,0
5.67,124.352881688886,0
5.671,124.351866017071,0
5.672,124.350849659728,0
5.673,124.349832679981,0
5.674,124.348815141468,0
5.675,124.347797108338,0
5.676,124.346778645256,0
5.677,124.345759817399,0
5.678,124.344740690457,0
5.679,124.343721330638,0
5.68,124.342701804663,0
5.681,124.34168217977,0
5.682,124.340662523712,0
5.683,124.33964290476,0
5.684,124.338623391701,0
5.685,124.337604053842,0
5.686,124.336584961006,0
5.687,124.335566183534,0
5.688,124.334547792288,0
5.689,124.333529858441,0
5.69,124.332512452655,0
5.691,124.331495644868,0
5.692,124.330479504306,0
5.693,124.329464099475,0
5.694,124.328449498172,0
5.695,124.327435767479,0
5.696,124.326422973771,0
5.697,124.325411182715,0
5.698,124.324400459272,0
5.699,124.323390867699,0
5.7,124.322382471551,0
5.701,124.321375333686,0
5.702,124.32036951626,0
5.703,124.319365080733,0
5.704,124.318362087874,0
5.705,124.317360597756,0
5.706,124.316360669763,0
5.707,124.315362362588,0
5.708,124.314365734241,0
5.709,124.313370842042,0
5.71,124.312377742629,0
5.711,124.311386491959,0
5.712,124.310397145308,0
5.713,124.309409757274,0
5.714,124.308424381777,0
5.715,124.307441072065,0
5.716,124.30645988071,0
5.717,124.305480859613,0
5.718,124.304504060006,0
5.719,124.30352953245,0
5.72,124.302557326843,0
5.721,124.301587492415,0
5.722,124.300620077734,0
5.723,124.299655130706,0
5.724,124.298692698579,0
5.725,124.297732827938,0
5.726,124.296775564715,0
5.727,124.295820954183,0
5.728,124.294869040963,0
5.729,124.293919869023,0
5.73,124.292973481679,0
5.731,124.2920299216,0
5.732,124.291089230806,0
5.733,124.29015145067,0
5.734,124.289216621918,0
5.735,124.288284784634,0
5.736,124.287355978262,0
5.737,124.286430241602,0
5.738,124.285507612815,0
5.739,124.284588129424,0
5.74,124.283671828318,0
5.741,124.282758745747,0
5.742,124.281848917328,0
5.743,124.280942378044,0
5.744,124.280039162249,0
5.745,124.279139303666,0
5.746,124.278242835389,0
5.747,124.277349789883,0
5.748,124.27646019899,0
5.749,124.275574093922,0
5.75,124.27469150527,0
5.751,124.273812463002,0
5.752,124.272936996463,0
5.753,124.272065134378,0
5.754,124.271196904853,0
5.755,124.270332335375,0
5.756,124.269471452813,0
5.757,124.268614283422,0
5.758,124.267760852841,0
5.759,124.266911186095,0
5.76,124.266065307596,0
5.761,124.265223241146,0
5.762,124.264385009933,0
5.763,124.263550636535,0
5.764,124.262720142922,0
5.765,124.261893550456,0
5.766,124.261070879894,0
5.767,124.260252151382,0
5.768,124.259437384465,0
5.769,124.258626598086,0
5.77,124.257819810577,0
5.771,124.257017039671,0
5.772,124.256218302499,0
5.773,124.25542361559,0
5.774,124.254632994874,0
5.775,124.253846455681,0
5.776,124.253064012744,0
5.777,124.252285680196,0
5.778,124.251511471573,0
5.779,124.250741399816,0
5.78,124.249975477267,0
5.781,124.249213715675,0
5.782,124.248456126195,0
5.783,124.247702719385,0
5.784,124.246953505215,0
5.785,124.246208493059,0
5.786,124.245467691699,0
5.787,124.244731109326,0
5.788,124.243998753537,0
5.789,124.243270631344,0
5.79,124.242546749167,0
5.791,124.241827112833,0
5.792,124.241111727586,0
5.793,124.24040059808,0
5.794,124.239693728378,0
5.795,124.238991121957,0
5.796,124.238292781707,0
5.797,124.237598709929,0
5.798,124.236908908342,0
5.799,124.236223378073,0
5.8,124.235542119669,0
5.801,124.234865133091,0
5.802,124.234192417711,0
5.803,124.233523972319,0
5.804,124.232859795118,0
5.805,124.232199883729,0
5.806,124.23154423519,0
5.807,124.23089284595,0
5.808,124.230245711879,0
5.809,124.229602828263,0
5.81,124.228964189802,0
5.811,124.228329790617,0
5.812,124.227699624239,0
5.813,124.227073683625,0
5.814,124.226451961141,0
5.815,124.225834448573,0
5.816,124.225221137127,0
5.817,124.224612017422,0
5.818,124.224007079497,0
5.819,124.223406312807,0
5.82,124.222809706223,0
5.821,124.222217248034,0
5.822,124.221628925949,0
5.823,124.221044727089,0
5.824,124.220464637996,0
5.825,124.219888644628,0
5.826,124.219316732359,0
5.827,124.218748885978,0
5.828,124.218185089692,0
5.829,124.217625327125,0
5.83,124.217069581316,0
5.831,124.216517834718,0
5.832,124.215970069204,0
5.833,124.21542626606,0
5.834,124.214886405987,0
5.835,124.214350469098,0
5.836,124.213818434925,0
5.837,124.213290282411,0
5.838,124.212765989915,0
5.839,124.212245535207,0
5.84,124.211728895471,0
5.841,124.211216047305,0
5.842,124.21070696672,0
5.843,124.210201629137,0
5.844,124.209700009387,0
5.845,124.209202081715,0
5.846,124.208707819776,0
5.847,124.208217196631,0
5.848,124.207730184759,0
5.849,124.20724675604,0
5.85,124.206766881766,0
5.851,124.206290532636,0
5.852,124.205817678755,0
5.853,124.205348289638,0
5.854,124.204882334203,0
5.855,124.204419780777,0
5.856,124.20396059709,0
5.857,124.203504750276,0
5.858,124.203052206874,0
5.859,124.202602932824,0
5.86,124.202156893467,0
5.861,124.20171405355,0
5.862,124.201274377217,0
5.863,124.200837828013,0
5.864,124.200404368883,0
5.865,124.199973962171,0
5.866,124.199546569618,0
5.867,124.199122152363,0
5.868,124.198700670937,0
5.869,124.198282085272,0
5.87,124.197866354691,0
5.871,124.197453437911,0
5.872,124.197043293042,0
5.873,124.196635877587,0
5.874,124.196231148438,0
5.875,124.195829061878,0
5.876,124.195429573579,0
5.877,124.1950326386,0
5.878,124.19463821139,0
5.879,124.194246245781,0
5.88,124.193856694992,0
5.881,124.193469511624,0
5.882,124.193084647663,0
5.883,124.192702054479,0
5.884,124.192321682818,0
5.885,124.191943482811,0
5.886,124.191567403967,0
5.887,124.19119339517,0
5.888,124.190821404683,0
5.889,124.190451380145,0
5.89,124.190083268568,0
5.891,124.189717016338,0
5.892,124.189352569214,0
5.893,124.188989872326,0
5.894,124.188628870173,0
5.895,124.188269506624,0
5.896,124.187911724916,0
5.897,124.187555467648,0
5.898,124.18720067679,0
5.899,124.186847293673,0
5.9,124.186495258989,0
5.901,124.186144512795,0
5.902,124.185794994507,0
5.903,124.185446642899,0
5.904,124.185099396102,0
5.905,124.184753191604,0
5.906,124.18440796625,0
5.907,124.184063656236,0
5.908,124.183720197111,0
5.909,124.183377523776,0
5.91,124.18303557048,0
5.911,124.182694270823,0
5.912,124.182353557749,0
5.913,124.182013363548,0
5.914,124.181673619856,0
5.915,124.181334257651,0
5.916,124.180995207251,0
5.917,124.180656398316,0
5.918,124.180317759843,0
5.919,124.179979220166,0
5.92,124.179640707165,0
5.921,124.179302149085,0
5.922,124.178963474751,0
5.923,124.178624613565,0
5.924,124.178285495504,0
5.925,124.177946051124,0
5.926,124.177606211558,0
5.927,124.177265908515,0
5.928,124.176925074282,0
5.929,124.176583641725,0
5.93,124.176241544284,0
5.931,124.175898715981,0
5.932,124.175555091411,0
5.933,124.175210605749,0
5.934,124.174865194747,0
5.935,124.174518794736,0
5.936,124.174171342623,0
5.937,124.173822775893,0
5.938,124.173473032609,0
5.939,124.173122051413,0
5.94,124.172769771522,0
5.941,124.172416132734,0
5.942,124.172061075421,0
5.943,124.171704540536,0
5.944,124.171346469609,0
5.945,124.170986804746,0
5.946,124.170625488633,0
5.947,124.170262464532,0
5.948,124.169897676285,0
5.949,124.169531068309,0
5.95,124.169162585601,0
5.951,124.168792173734,0
5.952,124.168419778858,0
5.953,124.168045347705,0
5.954,124.167668827581,0
5.955,124.167290166369,0
5.956,124.166909312531,0
5.957,124.166526215107,0
5.958,124.166140823714,0
5.959,124.165753088545,0
5.96,124.165362960373,0
5.961,124.164970390548,0
5.962,124.164575330997,0
5.963,124.164177734222,0
5.964,124.163777553307,0
5.965,124.163374741908,0
5.966,124.162969254263,0
5.967,124.162561045185,0
5.968,124.162150070063,0
5.969,124.161736284866,0
5.97,124.161319646138,0
5.971,124.160900111001,0
5.972,124.160477637154,0
5.973,124.160052182873,1
5.974,124.159623707011,0
5.975,124.159192168997,0
5.976,124.158757528838,0
5.977,124.158319747119,0
5.978,124.157878785001,0
5.979,124.157434604221,0
5.98,124.156987167093,0
5.981,124.156536436509,0
5.982,124.156082375935,0
5.983,124.155624949418,0
5.984,124.155164121576,0
5.985,124.154699857611,0
5.986,124.154232123296,0
5.987,124.153760884981,0
5.988,124.153286109597,0
5.989,124.152807764646,0
5.99,124.152325818212,0
5.991,124.15184023895,0
5.992,124.151350996096,0
5.993,124.150858059463,0
5.994,124.150361399437,0
5.995,124.149860986984,0
5.996,124.149356793645,0
5.997,124.148848791538,0
5.998,124.148336953356,0
5.999,124.14782125237,0
6,124.147301662429,0
6.001,124.146778157957,0
6.002,124.146250713956,0
6.003,124.145719306002,0
6.004,124.14518391025,0
6.005,124.144644503432,0
6.006,124.144101062857,0
6.007,124.143553566409,0
6.008,124.14300199255,0
6.009,124.14244632032,0
6.01,124.141886529333,0
6.011,124.141322599782,0
6.012,124.140754512437,0
6.013,124.140182248644,0
6.014,124.139605790329,0
6.015,124.139025119992,0
6.016,124.138440220711,0
6.017,124.137851076144,0
6.018,124.137257670523,0
6.019,124.136659988657,0
6.02,124.136058015936,0
6.021,124.135451738325,0
6.022,124.134841142369,0
6.023,124.134226215191,0
6.024,124.133606944489,0
6.025,124.132983318542,0
6.026,124.132355326202,0
6.027,124.131722956906,0
6.028,124.131086200664,0
6.029,124.130445048068,0
6.03,124.129799490287,0
6.031,124.12914951907,0
6.032,124.128495126741,0
6.033,124.12783630621,0
6.034,124.127173050958,0
6.035,124.126505355049,0
6.036,124.125833213126,0
6.037,124.125156620413,0
6.038,124.124475572713,0
6.039,124.123790066408,0
6.04,124.123100098459,0
6.041,124.12240566641,0
6.042,124.121706768382,0
6.043,124.121003403077,0
6.044,124.120295569779,0
6.045,124.119583268353,0
6.046,124.118866499245,0
6.047,124.118145263482,0
6.048,124.11741956267,0
6.049,124.116689399,0
6.05,124.115954775241,0
6.051,124.115215694748,0
6.052,124.114472161455,0
6.053,124.11372417988,0
6.054,124.112971755123,0
6.055,124.112214892869,0
6.056,124.111453599381,0
6.057,124.110687881512,0
6.058,124.109917746692,0
6.059,124.109143202938,0
6.06,124.10836425885,0
6.061,124.107580923613,0
6.062,124.106793206998,0
6.063,124.106001119355,0
6.064,124.105204671626,0
6.065,124.104403875334,0
6.066,124.10359874259,0
6.067,124.102789286086,0
6.068,124.101975519104,0
6.069,124.101157455514,0
6.07,124.100335109771,0
6.071,124.099508496912,0
6.072,124.098677632567,0
6.073,124.097842532953,0
6.074,124.097003214872,0
6.075,124.096159695714,0
6.076,124.095311993461,0
6.077,124.09446012668,0
6.078,124.09360411453,0
6.079,124.092743976756,0
6.08,124.091879733694,0
6.081,124.091011406271,0
6.082,124.090139016003,0
6.083,124.089262584994,0
6.084,124.088382135945,0
6.085,124.087497692143,0
6.086,124.08660927747,0
6.087,124.085716916398,0
6.088,124.084820633989,0
6.089,124.083920455905,0
6.09,124.083016408391,0
6.091,124.082108518292,0
6.092,124.081196813044,0
6.093,124.080281320677,0
6.094,124.079362069819,0
6.095,124.078439089689,0
6.096,124.077512410099,0
6.097,124.076582061462,0
6.098,124.075648074782,0
6.099,124.074710481662,0
6.1,124.0737693143,0
6.101,124.072824605491,0
6.102,124.07187638863,0
6.103,124.070924697706,0
6.104,124.069969567307,0
6.105,124.069011032621,0
6.106,124.068049129432,0
6.107,124.067083894125,0
6.108,124.066115363683,0
6.109,124.065143575692,0
6.11,124.064168568338,0
6.111,124.063190380403,0
6.112,124.062209051274,0
6.113,124.061224620942,0
6.114,124.060237129994,0
6.115,124.059246619622,0
6.116,124.058253131621,0
6.117,124.05725670839,0
6.118,124.05625739293,0
6.119,124.055255228847,0
6.12,124.05425026035,0
6.121,124.053242532253,0
6.122,124.052232089976,0
6.123,124.051218979542,0
6.124,124.050203247584,0
6.125,124.049184941338,0
6.126,124.048164108649,0
6.127,124.047140797967,0
6.128,124.04611505835,0
6.129,124.045086939464,0
6.13,124.044056491584,0
6.131,124.043023765595,0
6.132,124.041988812987,0
6.133,124.040951685863,0
6.134,124.039912436936,0
6.135,124.038871119525,0
6.136,124.037827787564,0
6.137,124.036782495597,0
6.138,124.035735298778,0
6.139,124.034686252875,0
6.14,124.033635414266,0
6.141,124.032582839945,0
6.142,124.031528587516,0
6.143,124.030472715196,0
6.144,124.029415281818,0
6.145,124.028356346826,0
6.146,124.027295970282,0
6.147,124.026234212862,0
6.148,124.025171135856,0
6.149,124.024106801169,0
6.15,124.023041271325,0
6.151,124.021974609461,0
6.152,124.020906879332,0
6.153,124.019838145311,0
6.154,124.018768472387,0
6.155,124.017697926167,0
6.156,124.016626572876,0
6.157,124.015554479358,0
6.158,124.014481713075,0
6.159,124.013408342108,0
6.16,124.012334434952,0
6.161,124.011260059684,0
6.162,124.010185283766,0
6.163,124.009110174041,0
6.164,124.008034796734,0
6.165,124.006959217459,0
6.166,124.005883501216,0
6.167,124.004807712395,0
6.168,124.00373191478,0
6.169,124.002656171545,0
6.17,124.001580545261,0
6.171,124.000505097895,0
6.172,123.999429890813,0
6.173,123.998354984784,0
6.174,123.997280439975,0
6.175,123.996206315961,0
6.176,123.995132671719,0
6.177,123.994059565638,0
6.178,123.992987055513,0
6.179,123.99191519855,0
6.18,123.990844051369,0
6.181,123.989773670006,0
6.182,123.988704109909,0
6.183,123.987635425947,0
6.184,123.986567672408,0
6.185,123.985500903002,0
6.186,123.984435170858,0
6.187,123.983370528534,0
6.188,123.982307028011,0
6.189,123.9812447207,0
6.19,123.980183657441,0
6.191,123.979123888503,0
6.192,123.97806546359,0
6.193,123.977008431838,0
6.194,123.975952841821,0
6.195,123.974898741548,0
6.196,123.973846178468,0
6.197,123.972795199472,0
6.198,123.971745850889,0
6.199,123.970698178495,0
6.2,123.96965222751,0
6.201,123.9686080426,0
6.202,123.967565667878,0
6.203,123.966525146906,0
6.204,123.9654865227,0
6.205,123.964449837726,0
6.206,123.963415133904,0
6.207,123.962382452609,0
6.208,123.961351834673,0
6.209,123.960323320385,0
6.21,123.959296949495,0
6.211,123.958272761211,0
6.212,123.957250794205,0
6.213,123.956231086614,0
6.214,123.955213676034,0
6.215,123.954198599534,0
6.216,123.953185893647,0
6.217,123.952175594373,0
6.218,123.951167737185,0
6.219,123.950162357024,0
6.22,123.949159488306,0
6.221,123.948159164921,0
6.222,123.947161420232,0
6.223,123.946166287079,0
6.224,123.945173797778,0
6.225,123.944183984126,0
6.226,123.943196877397,0
6.227,123.942212508348,0
6.228,123.941230907216,0
6.229,123.940252103723,0
6.23,123.939276127073,0
6.231,123.938303005956,0
6.232,123.937332768551,0
6.233,123.93636544252,0
6.234,123.935401055018,0
6.235,123.934439632684,0
6.236,123.933481201652,0
6.237,123.932525787547,0
6.238,123.931573415483,0
6.239,123.930624110073,0
6.24,123.929677895421,0
6.241,123.928734795128,0
6.242,123.927794832289,0
6.243,123.926858029496,0
6.244,123.925924408844,0
6.245,123.924993991922,0
6.246,123.924066799821,0
6.247,123.923142853133,0
6.248,123.922222171953,0
6.249,123.921304775875,0
6.25,123.920390683999,0
6.251,123.919479914927,0
6.252,123.918572486768,0
6.253,123.917668417137,0
6.254,123.916767723153,0
6.255,123.915870421443,0
6.256,123.914976528141,0
6.257,123.914086058892,0
6.258,123.913199028849,0
6.259,123.912315452673,0
6.26,123.91143534454,0
6.261,123.910558718133,0
6.262,123.909685586648,0
6.263,123.908815962793,0
6.264,123.90794985879,0
6.265,123.907087286375,0
6.266,123.906228256797,0
6.267,123.905372780819,0
6.268,123.904520868722,0
6.269,123.9036725303,0
6.27,123.902827774866,0
6.271,123.901986611247,0
6.272,123.901149047788,0
6.273,123.900315092352,0
6.274,123.899484752319,0
6.275,123.898658034589,0
6.276,123.897834945578,0
6.277,123.897015491227,0
6.278,123.896199676992,0
6.279,123.895387507849,0
6.28,123.894578988296,0
6.281,123.893774122351,0
6.282,123.892972913552,0
6.283,123.892175364959,0
6.284,123.891381479153,0
6.285,123.890591258237,0
6.286,123.889804703838,0
6.287,123.889021817102,0
6.288,123.888242598696,0
6.289,123.887467048816,0
6.29,123.886695167175,0
6.291,123.88592695301,0
6.292,123.885162405084,0
6.293,123.884401521681,0
6.294,123.883644300607,0
6.295,123.882890739194,0
6.296,123.882140834293,0
6.297,123.881394582283,0
6.298,123.880651979064,0
6.299,123.87991302006,0
6.3,123.87917770022,0
6.301,123.878446014014,0
6.302,123.877717955439,0
6.303,123.876993518011,0
6.304,123.876272694771,0
6.305,123.875555478285,0
6.306,123.874841860642,0
6.307,123.874131833451,0
6.308,123.873425387848,0
6.309,123.87272251449,0
6.31,123.872023203555,0
6.311,123.871327444748,0
6.312,123.87063522729,0
6.313,123.869946539929,0
6.314,123.869261370934,0
6.315,123.868579708094,0
6.316,123.867901538721,0
6.317,123.867226849649,0
6.318,123.866555627231,0
6.319,123.865887857341,0
6.32,123.865223525372,0
6.321,123.86456261624,0
6.322,123.863905114377,0
6.323,123.863251003737,0
6.324,123.862600267793,0
6.325,123.861952889533,0
6.326,123.861308851467,0
6.327,123.860668135621,0
6.328,123.860030723535,0
6.329,123.859396596271,0
6.33,123.858765734404,0
6.331,123.858138118025,0
6.332,123.857513726741,0
6.333,123.856892539674,0
6.334,123.856274535459,0
6.335,123.855659692244,0
6.336,123.855047987692,0
6.337,123.854439398978,0
6.338,123.853833902788,0
6.339,123.853231475318,0
6.34,123.852632092279,0
6.341,123.852035728889,0
6.342,123.851442359874,0
6.343,123.850851959471,0
6.344,123.850264501423,0
6.345,123.849679958983,0
6.346,123.849098304908,0
6.347,123.848519511462,0
6.348,123.847943550415,0
6.349,123.847370393038,0
6.35,123.84680001011,0
6.351,123.846232371909,0
6.352,123.845667448216,0
6.353,123.845105208314,0
6.354,123.844545620986,0
6.355,123.843988654514,0
6.356,123.843434276679,0
6.357,123.842882454761,0
6.358,123.842333155534,0
6.359,123.84178634527,0
6.36,123.841241989734,0
6.361,123.840700054188,0
6.362,123.840160503385,0
6.363,123.839623301571,0
6.364,123.839088412482,0
6.365,123.838555799349,0
6.366,123.838025424886,0
6.367,123.837497251299,0
6.368,123.836971240279,0
6.369,123.836447353005,0
6.37,123.83592555014,0
6.371,123.835405791832,0
6.372,123.834888037711,0
6.373,123.834372246891,0
6.374,123.833858377965,0
6.375,123.833346389006,0
6.376,123.832836237566,0
6.377,123.832327880674,0
6.378,123.831821274836,0
6.379,123.831316376033,0
6.38,123.83081313972,0
6.381,123.830311520823,0
6.382,123.829811473744,0
6.383,123.82931295235,0
6.384,123.828815909981,0
6.385,123.828320299445,0
6.386,123.827826073015,0
6.387,123.82733318243,0
6.388,123.826841578894,0
6.389,123.826351213073,0
6.39,123.825862035095,0
6.391,123.825373994549,0
6.392,123.824887040483,0
6.393,123.824401121401,0
6.394,123.823916185267,0
6.395,123.823432179496,0
6.396,123.822949050961,0
6.397,123.822466745983,0
6.398,123.821985210337,0
