Var1,Var2
20.952,1.8422208393145
20.953,-0.324906987512422
20.954,-0.726343741497606
20.955,-0.656597973559781
20.956,0.363446339758306
20.957,0.617534251807879
20.958,-0.713087046726814
20.959,-0.813862386256047
20.96,1.58824860074379
20.961,0.291671563530044
20.962,-0.00177083394016573
20.963,0.548749542501839
20.964,1.20796022908397
20.965,0.776550858975931
20.966,-1.2831723842909
20.967,-0.216491374463383
20.968,0.79620410124751
20.969,-0.745491095192984
20.97,-0.602952666944845
20.971,1.2113191402617
20.972,0.543929987873561
20.973,-0.454273089561673
20.974,-0.819558790460757
20.975,-0.299973234770999
20.976,0.524986927791695
20.977,1.15000226728667
20.978,-0.292189291332727
20.979,0.146622919668634
20.98,0.903117675635448
20.981,0.307266859371277
20.982,-0.5655269180555
20.983,1.08599975903072
20.984,-0.814864157543768
20.985,2.09379153731495
20.986,-0.289372374451193
20.987,-0.207941525539046
20.988,-1.69403221169578
20.989,1.51523108432331
20.99,1.1970067041132
20.991,0.7360406357288
20.992,0.353427019076672
20.993,0.249418011729678
20.994,-1.11616360382687
20.995,0.321443555397534
20.996,-1.27686518107915
20.997,2.89582557078397
20.998,0.306786889205062
20.999,-1.17652219965816
21,-0.300706807888633
21.001,-0.636750453866354
21.002,0.234659714695583
21.003,0.90065260603286
21.004,-0.811135732668059
21.005,-0.322422710231638
21.006,-0.263369352440775
21.007,0.767882917677679
21.008,-1.04264781516402
21.009,-1.94294422391455
21.01,0.0796838672804073
21.011,-1.61013286867464
21.012,0.137029049321709
21.013,0.316950230986941
21.014,0.291971673155826
21.015,1.73794383104818
21.016,-0.630251872454826
21.017,-1.57169881181076
21.018,-0.368662659401703
21.019,0.448493666687862
21.02,2.02207887318992
21.021,-0.737275710317629
21.022,-0.582165106563262
21.023,-0.274902827500449
21.024,-0.134445420642068
21.025,1.97545721903914
21.026,-1.93254565499854
21.027,-2.13231024132091
21.028,1.16883048914593
21.029,0.230625347940489
21.03,0.740141589907558
21.031,-0.0267985069718322
21.032,-0.892873776893551
21.033,-0.143769432266925
21.034,-0.513342663495087
21.035,0.662915016764989
21.036,0.22582727033498
21.037,-1.90996250012065
21.038,0.706915058781967
21.039,0.449992784403992
21.04,-0.131631061209745
21.041,-0.204341891286109
21.042,-1.32190273334166
21.043,2.21367062942539
21.044,1.45122607546599
21.045,0.252255042224593
21.046,-0.502701007142086
21.047,-0.5423929550633
21.048,-0.186178131457491
21.049,1.1780307523313
21.05,-0.300824800877116
21.051,-0.940507503002519
21.052,-1.4020898747151
21.053,-0.0770220574263398
21.054,-0.733156956855526
21.055,-0.680512518398023
21.056,0.869321921376076
21.057,0.57117254453589
21.058,0.0802056653372551
21.059,1.13185428498208
21.06,-0.462378672657227
21.061,0.277873449611681
21.062,0.132195705340639
21.063,0.518183707475183
21.064,0.689654448567379
21.065,-0.5473595865128
21.066,-0.928964340464698
21.067,0.662002900969289
21.068,-0.35678106949898
21.069,0.171786310815006
21.07,0.216880739626143
21.071,-0.643173542722761
21.072,-2.16662591741573
21.073,-0.0335029801529276
21.074,-0.110392972648362
21.075,-0.481373300654714
21.076,-0.673297175814641
21.077,-0.359341627636984
21.078,-1.04653005929119
21.079,0.342808235661703
21.08,-0.0613494294833072
21.081,-0.296095742964111
21.082,-0.194424741582185
21.083,-0.259729638167925
21.084,-1.0282540696805
21.085,-0.451720345365669
21.086,-1.33212898753116
21.087,-0.758323137944188
21.088,0.0134165678027045
21.089,1.28211999004375
21.09,-1.32225099472826
21.091,-0.588479488858421
21.092,0.749430204029876
21.093,-1.67305937134674
21.094,1.23159994491117
21.095,1.24613772164319
21.096,-0.279413514080494
21.097,1.18475452757518
21.098,-0.441266166044909
21.099,0.253000431517621
21.1,-1.07098879050221
21.101,-0.25897576608276
21.102,1.6741232386425
21.103,0.612961474800109
21.104,0.801758196818409
21.105,1.36745289292041
21.106,-1.06728339078411
21.107,-1.52564785025311
21.108,0.132602341487968
21.109,1.732291648312
21.11,-1.54947549345384
21.111,1.26797516716067
21.112,-0.106883807532777
21.113,0.0199266467389804
21.114,0.922292240601462
21.115,0.988309219314187
21.116,0.191423653733085
21.117,1.14633301656903
21.118,-1.10033810637368
21.119,-1.89329763085657
21.12,-0.762286944200648
21.121,-0.297976500548491
21.122,-0.183999204682992
21.123,-0.459609224980588
21.124,-1.04686010624345
21.125,0.612633410221967
21.126,1.51170822866083
21.127,0.931998899158881
21.128,-0.879598445344291
21.129,0.452526325628401
21.13,-1.47538688717119
21.131,-1.30655095644432
21.132,0.817070475966253
21.133,0.233729582872106
21.134,-0.372428099778689
21.135,0.406708836289593
21.136,3.06963083486614
21.137,0.43311293707465
21.138,-0.602480187534673
21.139,-2.67317306710869
21.14,-0.75623959358795
21.141,-1.1436517891142
21.142,-0.0341904267974908
21.143,-0.115117045739861
21.144,0.854531734699122
21.145,-0.535243194693985
21.146,-0.256932297956543
21.147,0.0608668719637314
21.148,-0.573357453571094
21.149,1.15270312911841
21.15,-0.748946331505606
21.151,-1.05802716853526
21.152,-0.506266009818067
21.153,0.274992523125662
21.154,0.167700665070215
21.155,0.537988760524815
21.156,0.668724300146712
21.157,-1.44072486253216
21.158,-0.114355790134197
21.159,1.02621900295671
21.16,0.256307181824133
21.161,-0.250246530950612
21.162,0.305984185012982
21.163,-2.46060017098879
21.164,-1.39693624450469
21.165,0.464943455733008
21.166,-1.21957115417522
21.167,-1.23066011281992
21.168,1.90851911160602
21.169,0.224587329262171
21.17,0.00669194907491402
21.171,0.489019752825971
21.172,-2.5722347738102
21.173,0.956791809052714
21.174,0.853894246740254
21.175,0.281824985613999
21.176,0.564921205556754
21.177,1.29220265032697
21.178,1.48086982036069
21.179,0.188002867977106
21.18,-0.31126894554359
21.181,2.38433059906352
21.182,-0.844300598744556
21.183,-0.209521164565
21.184,-0.435643912511857
21.185,-0.445167022711183
21.186,0.522037745522067
21.187,1.18187204463296
21.188,0.85274983829648
21.189,-1.35225804001519
21.19,0.772515024668048
21.191,-0.677464242670952
21.192,0.301280317295478
21.193,0.372886100331534
21.194,1.76154976600696
21.195,-0.893927065380049
21.196,-0.350673204459046
21.197,1.192085927445
21.198,0.0819791784007715
21.199,1.88307388992944
21.2,-1.4282571255272
21.201,-0.718510166662271
21.202,-0.15489948358645
21.203,-1.75189700104709
21.204,-0.289160169955422
21.205,-1.25612909651659
21.206,0.868547017248551
21.207,0.29977872453322
21.208,2.76369098208764
21.209,-1.6910874298155
21.21,1.77967648283402
21.211,1.06807235853341
21.212,-0.226268410477455
21.213,-0.834532632162673
21.214,-0.27925576604201
21.215,0.316373477640378
21.216,-0.719712251039687
21.217,-2.03728434391634
21.218,-0.67305824132749
21.219,-1.63656222659711
21.22,-0.424033720456277
21.221,0.00330044261362328
21.222,-0.369129448019242
21.223,-1.18364093099142
21.224,-0.0469241199874106
21.225,-1.21479616497506
21.226,-0.204666258570132
21.227,0.458053188816718
21.228,-0.74648397456182
21.229,-1.68599462987932
21.23,-0.225284421726028
21.231,-0.306511851770627
21.232,-1.38033108964789
21.233,0.458936026636291
21.234,1.39316166154149
21.235,-0.440111170232229
21.236,0.0519307440167294
21.237,-0.73085132667921
21.238,-1.90452002925483
21.239,-0.0144775389512887
21.24,0.553087077603775
21.241,-0.680282544247636
21.242,1.33216482140529
21.243,1.43250591841284
21.244,-0.314780346278538
21.245,0.655594823518018
21.246,-0.381689540573266
21.247,0.251651760195851
21.248,-0.0754511419548243
21.249,0.464827530947511
21.25,-0.883842990728877
21.251,-0.15278073207487
21.252,-0.858156535987878
21.253,0.761282643288742
21.254,0.36866569984832
21.255,0.436616101194959
21.256,0.230290478001699
21.257,-0.705794352862409
21.258,-0.665085585416538
21.259,-0.352934558313747
21.26,-0.110402506591421
21.261,-0.2491757414948
21.262,-0.602492210783704
21.263,0.198597101771998
21.264,-1.33952999612658
21.265,-0.821370367292828
21.266,-0.149944563494641
21.267,0.958104806368517
21.268,2.0822770888756
21.269,-0.505568950531904
21.27,-1.5232041037386
21.271,0.850980077447453
21.272,-0.346462856458264
21.273,1.62512873639744
21.274,-1.35341658777239
21.275,0.360081268908795
21.276,-0.170082690171289
21.277,0.490016485156078
21.278,-0.0155654699965371
21.279,0.0362795018975769
21.28,0.7190885149127
21.281,0.784692700664355
21.282,0.701232926771617
21.283,-0.671620985828633
21.284,1.6325986710577
21.285,-0.858675239549088
21.286,0.392834776167315
21.287,3.58617699172702
21.288,-0.0489895064495562
21.289,0.210390726160474
21.29,-0.894481964475684
21.291,-0.789772565729717
21.292,-0.33894468236215
21.293,-1.22855579980255
21.294,0.53957633271159
21.295,-0.389553443083145
21.296,0.86032383034654
21.297,0.638003891596572
21.298,0.169002304268078
21.299,0.596193076987232
21.3,1.14030324961661
21.301,0.531914600315953
21.302,0.979718100099919
21.303,0.417148069600992
21.304,-1.06271302436049
21.305,-0.0756634277208155
21.306,-0.29977564811699
21.307,1.7451287830262
21.308,0.315711278086437
21.309,0.343141794597245
21.31,0.531831851715164
21.311,-0.498923979044526
21.312,0.38574342703925
21.313,2.01778314195708
21.314,1.0649496337416
21.315,-0.613206379803057
21.316,-1.36270156572706
21.317,0.0470712415966884
21.318,-0.380066064047953
21.319,1.71818874466678
21.32,-0.382062778465682
21.321,-1.02068977412957
21.322,0.618559894239555
21.323,1.03968251213953
21.324,0.147616992998381
21.325,1.00220098060086
21.326,1.10595579405766
21.327,1.2878499350829
21.328,-0.603875137691069
21.329,-0.443916766352732
21.33,-0.452386473295608
21.331,0.229857653536507
21.332,0.788875719541276
21.333,-1.72151008609873
21.334,-0.109168677774183
21.335,1.76756927059963
21.336,-0.335055949049304
21.337,0.106017115390099
21.338,-0.952003522554152
21.339,-0.0388658890595155
21.34,1.69188216749938
21.341,0.666392684502586
21.342,-1.65499153059187
21.343,-1.1211617952531
21.344,-0.227084038637691
21.345,-0.191161462555538
21.346,-0.394424201963916
21.347,0.34888931354589
21.348,-0.853758465880663
21.349,0.30702564848204
21.35,0.943180785340604
21.351,-1.2545124409125
21.352,-0.523211292877874
21.353,-0.096045572423649
21.354,-0.305044111158511
21.355,-0.656236626205742
21.356,0.173555364268152
21.357,1.35383043450256
21.358,-0.83504242928227
21.359,1.33865359403259
21.36,0.908591586726963
21.361,-1.74391828400303
21.362,-1.40066171774554
21.363,-1.90547866430237
21.364,0.125106642472427
21.365,0.359839865847633
21.366,0.182161036128122
21.367,-0.333260717234499
21.368,2.27548688527467
21.369,1.91906340731295
21.37,0.112115576889412
21.371,-0.526453314567141
21.372,-0.374858782176523
21.373,1.33802230389906
21.374,0.462775318638187
21.375,0.555169499298511
21.376,1.39278954928391
21.377,-0.539639220288574
21.378,-1.61338322380028
21.379,-0.338964925783386
21.38,0.0525550185756355
21.381,-0.434705007843597
21.382,1.08540069613237
21.383,1.94578280205205
21.384,-0.922972531531764
21.385,0.579644865455479
21.386,1.02656895366654
21.387,-0.0392415377923231
21.388,-0.955751590940395
21.389,-0.300471466695117
21.39,-0.19845615114767
21.391,-2.10354199788812
21.392,-1.11378790304103
21.393,-1.14752952310509
21.394,-0.151081228187789
21.395,-0.368595377889694
21.396,-1.00345813347876
21.397,-1.53046898858391
21.398,-1.25891645169051
21.399,-0.65308219849173
21.4,0.107002531483275
21.401,0.254853081266509
21.402,-0.121952939034286
21.403,-0.743320267787926
21.404,-0.88760706234475
21.405,1.28882881505195
21.406,2.97315347496264
21.407,-2.1554630693209
21.408,0.777603485168275
21.409,-0.633373847648784
21.41,0.66577953927866
21.411,0.89202840419819
21.412,0.807508153014821
21.413,-0.131085207555067
21.414,-0.799783982559344
21.415,1.15135103923696
21.416,-1.91276314248347
21.417,-1.92115816547091
21.418,-1.07848801260707
21.419,-0.146698006447622
21.42,-0.647369682703854
21.421,0.838405421045121
21.422,0.271820358211819
21.423,-1.45701681978863
21.424,-1.78060750839102
21.425,-0.333508433756712
21.426,1.49243284354213
21.427,-0.321667375235624
21.428,-0.733817719466511
21.429,0.500567114304342
21.43,0.204270046737975
21.431,0.0766948624851766
21.432,-0.0175250387949319
21.433,0.0110010142143089
21.434,-0.563216751658038
21.435,0.00315025431917267
21.436,1.19412658584557
21.437,-0.229202106930218
21.438,-1.51154869429965
21.439,0.370670012244318
21.44,-0.763748945252864
21.441,-0.380055065491497
21.442,1.02899171083786
21.443,-0.4296299782973
21.444,-0.575007128700357
21.445,-1.13130540243675
21.446,-0.319895287879801
21.447,-0.0309174077900092
21.448,0.300226826854675
21.449,0.0179315862603721
21.45,0.299058587501564
21.451,0.910791674576868
21.452,-0.44409165353109
21.453,-0.66538902360829
21.454,-2.76823498126002
21.455,2.10563665916267
21.456,-2.03653119595584
21.457,-1.35167151196306
21.458,0.401754433340846
21.459,-0.662479377290093
21.46,-0.447841483643767
21.461,1.39814200479349
21.462,-0.92116040466059
21.463,1.53108465209293
21.464,-0.79582066987357
21.465,-0.763228662301523
21.466,1.81118192202667
21.467,-0.66619433688432
21.468,-0.430715810568543
21.469,-1.75408796553053
21.47,2.47926572310553
21.471,-0.608018466742399
21.472,0.626773120590778
21.473,-0.881640900135874
21.474,-0.0894906515502568
21.475,1.54140434837308
21.476,0.468502797344505
21.477,-0.829550196704177
21.478,0.491609068240317
21.479,-0.452690878964489
21.48,0.971960499350512
21.481,-2.75992066060157
21.482,-1.76493863933145
21.483,-0.434578433371035
21.484,-0.512447869397175
21.485,1.05727759385521
21.486,-2.12301268517323
21.487,-0.532109865237192
21.488,0.582680371732572
21.489,-0.198097450618199
21.49,-1.33035474286467
21.491,0.463055860136004
21.492,1.26185386564338
21.493,1.35624656946801
21.494,0.625558384293265
21.495,-0.483407689059358
21.496,-0.216215407529458
21.497,-1.23489597623766
21.498,0.0957210175200651
21.499,-1.04630569391033
21.5,1.76402906788748
21.501,0.0424275111290822
21.502,0.678603826672947
21.503,0.879301338212696
21.504,-0.984253945139821
21.505,0.973934748308596
21.506,0.108239940954339
21.507,0.708265924950756
21.508,0.736942256869134
21.509,-2.07140223776073
21.51,0.765939035703492
21.511,-0.0400390781183674
21.512,-0.760118120174657
21.513,-1.69542878417052
21.514,0.230864031199399
21.515,-1.00053414257761
21.516,-0.441889687908378
21.517,-0.835238286046912
21.518,-2.28384490731209
21.519,-0.374839496219562
21.52,0.065141138056132
21.521,-0.421585527405637
21.522,1.73262685886236
21.523,0.586478910140551
21.524,0.0697368687959339
21.525,-0.870465058589922
21.526,-0.223513898964984
21.527,-0.61105849260356
21.528,1.68687847181225
21.529,-0.613451717236337
21.53,1.62533570889517
21.531,1.52981938800036
21.532,1.6672416510223
21.533,-0.221659010332886
21.534,-0.186024790945598
21.535,-0.880111838604068
21.536,-0.197867329675201
21.537,2.57812718770565
21.538,-0.278143538742115
21.539,0.425402494291001
21.54,0.461152170457347
21.541,2.06697180154725
21.542,-1.26221416983384
21.543,0.530794758062069
21.544,-0.254436649471453
21.545,-2.54680064667797
21.546,0.250447046238709
21.547,-0.656583965631677
21.548,0.781687268975181
21.549,0.167340511913883
21.55,0.767867633434233
21.551,-1.56774749406703
21.552,-0.227328934735575
21.553,-0.110211149946216
21.554,0.633304066524507
21.555,2.12693038339838
21.556,-1.82380878328986
21.557,-1.61048965940561
21.558,-1.53657878592353
21.559,0.173070624201809
21.56,-2.09238200327778
21.561,0.622963021308573
21.562,2.80527235362636
21.563,-0.143905310472126
21.564,0.081903048541533
21.565,0.971556274535874
21.566,0.969361938763201
21.567,0.362169985321558
21.568,0.275138839093067
21.569,-0.886919877418217
21.57,0.256512618324343
21.571,-0.751579045888645
21.572,0.481827444721127
21.573,0.201131659320915
21.574,-0.122879466542789
21.575,-0.289547293780222
21.576,-1.18026721185878
21.577,-1.82101743453574
21.578,0.232575898614876
21.579,-0.410281905175738
21.58,0.948724279555215
21.581,3.28075454061693
21.582,1.55772866999379
21.583,0.767358326686781
21.584,1.11455439601175
21.585,2.32166809320084
21.586,1.32346670370834
21.587,-1.7803803206429
21.588,1.57056796244475
21.589,-0.416972320976571
21.59,-0.374668900152072
21.591,-0.812185207003139
21.592,1.68235563435826
21.593,-0.0213418623605344
21.594,-0.673525304827018
21.595,0.19749091873382
21.596,1.40838014341238
21.597,0.567582956353535
21.598,0.424409693561411
21.599,-1.03356410050247
21.6,-0.522299804006658
21.601,0.694001305868499
21.602,-0.247263367865709
21.603,0.351611397049887
21.604,-0.334720903927638
21.605,-0.337911972317494
21.606,0.231500132018398
21.607,1.0209585725073
21.608,0.56507980688029
21.609,0.387535788777227
21.61,-1.42693879706609
21.611,0.371652474734041
21.612,0.347367331864075
21.613,0.570135215412933
21.614,1.64490531034242
21.615,-2.21259244675412
21.616,-0.0700020314336269
21.617,0.474051849117965
21.618,0.369715191766829
21.619,1.31903131061028
21.62,-1.4172678183542
21.621,-0.232881861469485
21.622,0.237639521571326
21.623,0.684574321068774
21.624,-1.5367693085495
21.625,-0.846837263537593
21.626,-0.683386666670396
21.627,-0.67488591458988
21.628,0.50725565390253
21.629,0.427290954375711
21.63,0.384111613460218
21.631,-1.20793280802072
21.632,0.0160004279025305
21.633,-0.505846084001005
21.634,-0.0982680047161651
21.635,-0.469045567456999
21.636,-0.195418850582073
21.637,-0.733618344589949
21.638,1.15384404420178
21.639,-0.00449395945821524
21.64,1.20689248905427
21.641,-0.429277660863179
21.642,-1.61614771002443
21.643,-0.588492177428309
21.644,-0.799123133042174
21.645,-0.0369710273483065
21.646,-0.276037594078082
21.647,-0.721799328232807
21.648,1.47683221476914
21.649,-0.197082134856062
21.65,0.209516982644414
21.651,-0.573894387595301
21.652,1.00726872691098
21.653,-1.88172879583823
21.654,0.985804351444659
21.655,-1.21919035697559
21.656,-0.809993975046697
21.657,-0.70284027817763
21.658,0.0729337067061726
21.659,0.0496183072720742
21.66,2.6476880199589
21.661,-0.575696620241015
21.662,-1.46540824700388
21.663,-1.36456522373648
21.664,-0.861251947183041
21.665,1.27164793980247
21.666,-0.736466497033792
21.667,0.943021369253271
21.668,0.979210613730701
21.669,1.51811457550684
21.67,-0.276414530074252
21.671,-0.719554748443147
21.672,0.0463977726383384
21.673,1.94198488061023
21.674,-0.589510577104925
21.675,-0.940379636036171
21.676,2.19946532199934
21.677,-1.27468172043054
21.678,-0.986834498495571
21.679,-1.5510256103717
21.68,0.01566586741874
21.681,-0.598668154705592
21.682,0.460272107940793
21.683,0.762300372828109
21.684,0.31826276800931
21.685,-0.108935815642326
21.686,-0.490268969470868
21.687,0.328584185526636
21.688,1.70627118613831
21.689,-0.531103420557016
21.69,0.811876038731979
21.691,-0.286756720654628
21.692,-0.219469909088851
21.693,-0.958456604699566
21.694,-0.711384919779214
21.695,-0.661212895682818
21.696,1.47195786906744
21.697,-1.44477264824335
21.698,0.43151991551439
21.699,0.989282856374948
21.7,-0.675709951722969
21.701,-1.00426727355328
21.702,-1.68522902686126
21.703,1.0768176649588
21.704,0.415318210968342
21.705,-1.15110872883503
21.706,0.603166292433466
21.707,1.11881169468754
21.708,-0.290455471452424
21.709,-0.237450509095202
21.71,-0.828713730449392
21.711,-1.52236509837543
21.712,-0.289730762255619
21.713,1.01541307441699
21.714,1.48270534210275
21.715,0.931830612985658
21.716,-1.00116382492843
21.717,-0.584353176362561
21.718,-0.967858199481304
21.719,0.320323116262147
21.72,-1.35705121110431
21.721,-0.513694118572334
21.722,0.318308808748086
21.723,-0.411471614852797
21.724,0.0329428108364071
21.725,-0.238924212218478
21.726,-1.09684687177941
21.727,-0.472466235976206
21.728,0.948758482651417
21.729,-0.158858782980793
21.73,0.390361305758892
21.731,0.248478393164573
21.732,1.63024366488538
21.733,0.989410441381248
21.734,-1.33366338173612
21.735,-0.222839918733817
21.736,-0.153558484192185
21.737,0.100884139985013
21.738,-0.575749680407628
21.739,-0.395758195959258
21.74,-0.301278419841676
21.741,-0.270686523851508
21.742,0.0774733335862409
21.743,-0.380650243402595
21.744,0.573919616522174
21.745,-1.18196862940897
21.746,0.655800113917448
21.747,-0.830594352033482
21.748,-0.709539728001579
21.749,-0.843360653346986
21.75,2.17237402663888
21.751,-1.01978902332216
21.752,-0.802872053336447
21.753,2.00249037121541
21.754,0.569587333237551
21.755,0.992113174044234
21.756,0.753573555038259
21.757,0.233108312407174
21.758,-0.0073580238785813
21.759,0.863803562338308
21.76,0.5515757651021
21.761,-1.47256445145647
21.762,-0.158608329748342
21.763,-1.13194990988982
21.764,-0.937045411989561
21.765,2.03120552274051
21.766,1.52897763382754
21.767,0.562057955678228
21.768,2.37761318513987
21.769,0.242207271365646
21.77,-0.208601099089831
21.771,-0.319711353619873
21.772,-0.517439101570459
21.773,-0.42718185145771
21.774,0.845078538346561
21.775,-1.36791619312532
21.776,0.0393569624993882
21.777,1.19409692731812
21.778,-0.440421402613595
21.779,-0.00964287732703399
21.78,0.965849415452742
21.781,0.00452107014826736
21.782,-1.62515740436028
21.783,0.217227484824346
21.784,0.864546972514929
21.785,0.758458295196302
21.786,-0.18216206825826
21.787,0.00844378250236959
21.788,0.0544079411670132
21.789,0.475990779091106
21.79,0.8059108367199
21.791,-0.274258572133276
21.792,0.900842858802245
21.793,-0.318876310332219
21.794,1.11717705751416
21.795,1.93319824305851
21.796,0.21260251400582
21.797,0.213802293523226
21.798,-0.0487641378758117
21.799,-0.49366969536505
21.8,-1.36498029996489
21.801,0.907972355351663
21.802,-2.02156903821581
21.803,-0.931434403650246
21.804,-0.413575030989329
21.805,0.676116379170061
21.806,-1.40432869866647
21.807,0.0184500191153017
21.808,0.585582307625975
21.809,-1.13356269163851
21.81,-1.49387756257645
21.811,0.449881459809193
21.812,1.43277197591516
21.813,0.260290918637613
21.814,-0.832412831484045
21.815,0.351935641851793
21.816,0.903453212167494
21.817,-0.63697441542812
21.818,-0.388984668374619
21.819,-0.061110370649885
21.82,-0.00573790882337343
21.821,-1.57395919643589
21.822,1.36590464290252
21.823,-0.349265553109101
21.824,-1.81366818740794
21.825,0.840141055586805
21.826,-1.30162000183293
21.827,0.555906026262965
21.828,0.613074711525333
21.829,1.83915314996626
21.83,0.929341036616659
21.831,-1.47016818869696
21.832,1.04480163366451
21.833,-0.375607108202442
21.834,-0.218584975673727
21.835,-0.0863931868155269
21.836,2.00558642669947
21.837,-0.054786136694763
21.838,-1.61294508467474
21.839,-0.393677495828131
21.84,0.301596745726134
21.841,0.865992795358156
21.842,0.959096950335921
21.843,0.601473029571196
21.844,0.640548245320771
21.845,1.49400534472598
21.846,0.203096975123741
21.847,-2.12443107046234
21.848,-1.72948711489582
21.849,0.00818202904319369
21.85,-0.29521111477095
21.851,-1.21061665298284
21.852,-0.458945265902218
21.853,-2.5137289935053
21.854,1.50692547531861
21.855,1.61494938549374
21.856,-0.735429365005893
21.857,-1.5695462273165
21.858,-1.96613053790072
21.859,1.70053716747546
21.86,1.80733981781379
21.861,0.763174915749741
21.862,0.40377251953169
21.863,-0.416084270112126
21.864,1.69490007770937
21.865,-0.490192304556037
21.866,-1.50189487869324
21.867,-0.0451892377978027
21.868,-0.3460075061092
21.869,-0.091682541565924
21.87,-0.312311475180676
21.871,0.0360129406599526
21.872,-2.34014731892504
21.873,-1.15676502627725
21.874,-0.33759170465848
21.875,0.468083765834878
21.876,-0.417041588267361
21.877,-1.85486818068153
21.878,0.608528937892695
21.879,-0.716498401083616
21.88,1.38939634760756
21.881,-0.18041343314769
21.882,2.31817722929282
21.883,1.73669635949882
21.884,0.727463845621745
21.885,0.0680370088038657
21.886,0.177657281073584
21.887,0.701899289636936
21.888,0.297195511121963
21.889,2.07782207790296
21.89,-0.343079727074427
21.891,-0.113160701859027
21.892,0.186369302348057
21.893,0.0102031331861056
21.894,-0.417714545832025
21.895,0.582049503313745
21.896,-0.92312580552907
21.897,-0.978623580510844
21.898,-0.0154877363076621
21.899,1.6514553668158
21.9,0.35576016361026
21.901,-0.215319224850399
21.902,1.71894149747077
21.903,0.0976380321424644
21.904,1.13280142842096
21.905,-0.0896157658420917
21.906,0.136512317536029
21.907,-1.28600309498628
21.908,0.251680353801426
21.909,-1.7706941500314
21.91,-0.359161172384933
21.911,-0.941956226385928
21.912,-0.639817799181675
21.913,0.306089372107522
21.914,-0.990478479662714
21.915,-0.33164118791557
21.916,-0.0210990920638037
21.917,-0.895119239191651
21.918,0.491863985521018
21.919,0.683050861595582
21.92,-1.01421010442215
21.921,-0.62497104333965
21.922,0.479216084023655
21.923,0.295517510006424
21.924,0.813865351865978
21.925,1.58251615117547
21.926,0.218122691683935
21.927,0.37248197335198
21.928,-0.948763995001881
21.929,-0.0647936244760779
21.93,-0.846511313608481
21.931,0.548722961996369
21.932,-0.819403648963984
21.933,0.567962228224142
21.934,-0.934599049146529
21.935,2.039239372797
21.936,0.116058285175982
21.937,-1.44372674954878
21.938,0.806152326010398
21.939,0.693220829185333
21.94,1.53264200029093
21.941,0.983700782331912
21.942,0.76608079173247
21.943,1.68853603468157
21.944,0.461518725919069
21.945,1.44601571876541
21.946,0.304014545848742
21.947,-0.317907745564463
21.948,2.43608537011092
21.949,-0.559012966124261
21.95,-1.691926287307
21.951,1.73611917373427
21.952,-0.831261636148646
21.953,-1.73891568268444
21.954,1.04537736236681
21.955,0.249857562908184
21.956,0.422997064155029
21.957,-1.00726707132976
21.958,-2.22188557799524
21.959,-1.43675915138744
21.96,0.887926001003381
21.961,-1.11374434717029
21.962,-1.26498839991991
21.963,0.789781140901247
21.964,0.567676480702736
21.965,3.02775291515482
21.966,0.373578698715533
21.967,0.468261327569621
21.968,-0.578189151780793
21.969,0.55573198696659
21.97,-1.13273340410587
21.971,-0.185173643736514
21.972,-0.502732493128736
21.973,1.04506937209879
21.974,0.697793122667176
21.975,1.29194331945716
21.976,-0.204212867689329
21.977,-0.508066955716801
21.978,-1.62134701982291
21.979,-1.3262503726321
21.98,1.48839662503027
21.981,0.106935738557712
21.982,-0.258920163738823
21.983,0.434188340432436
21.984,-0.215837625198606
21.985,0.707043153561863
21.986,-0.370652208645204
21.987,0.390516780917443
21.988,-0.222513448965736
21.989,-0.459634929567951
21.99,0.859641571224925
21.991,-0.954910502262189
21.992,-2.35792807922087
21.993,1.31964948575539
21.994,-1.41631889599312
21.995,0.333373347917668
21.996,0.149635600664452
21.997,-0.309368902710872
21.998,1.20163581616318
21.999,-0.69583269174908
22,0.0193713295076116
22.001,0.612854511945822
22.002,2.83424708303353
22.003,-1.64079422615293
22.004,0.0439808341298818
22.005,0.583230554294906
22.006,-1.2204678389081
22.007,0.914672762716541
22.008,-0.589242841423142
22.009,0.15612697939375
22.01,1.22627913789246
22.011,0.613700387571431
22.012,-0.149605998821847
22.013,0.787602662860715
22.014,-0.0144377704886674
22.015,1.76775096208782
22.016,0.523932954454579
22.017,-1.29139927621172
22.018,-0.168538484460446
22.019,0.174866014421506
22.02,-0.862010653062951
22.021,0.351783435971335
22.022,-0.560980669608978
22.023,0.364666693604945
22.024,0.0199587904262718
22.025,0.69007220826528
22.026,0.0261592599439386
22.027,-0.434269350736622
22.028,0.266765144370136
22.029,-1.36220902725305
22.03,0.898281716839762
22.031,-1.95006024708444
22.032,-0.583102449243973
22.033,-0.91407179004871
22.034,-0.649844160548051
22.035,0.531139291115211
22.036,-1.15781615422336
22.037,0.313215801493948
22.038,-0.59464331432696
22.039,-0.840981018343068
22.04,1.22135777679722
22.041,-1.89261819887695
22.042,0.878383288462083
22.043,1.36350991224702
22.044,-2.18038986559448
22.045,-1.47075462831919
22.046,1.90885663281602
22.047,-1.09153946254669
22.048,1.94277330466091
22.049,-1.57056289036463
22.05,-0.249291281423682
22.051,0.356834285999722
22.052,0.322543730114237
22.053,-2.251303389998
22.054,0.100303172983361
22.055,-0.564449897558544
22.056,-1.19371626760665
22.057,-1.46742841897612
22.058,-1.52287865662422
22.059,-0.0618777055367436
22.06,1.16274276737395
22.061,-0.927790935372061
22.062,-0.494075670376151
22.063,0.559155629732656
